X,Y,Stazione d,Provincia,Regione,Lat.,Long.,Serie pres,5 minuti,10 minuti,15 minuti,20 minuti,30 minuti,1 ora,3 ore,6 ore,12 ore,24 ore,Minima dim,Massima di,Range seri,a,n,h_15min (m,h_60min (m,icon_url
10.15,45.13,Pieve S. Giacomo,Cremona,Lombardia,45.130000000000003,10.150000000000000,9,,x,x,x,x,x,x,x,x,x,7,34,1949-1991,36.939999999999998,0.402000000000000,84.608000000000004,36.945000000000000,./0.png
9.69,45.37,Crema (Serio),Cremona,Lombardia,45.369999999999997,9.690000000000000,8,,x,x,x,,x,x,x,x,x,6,38,1933-1970,38.789999999999999,0.285000000000000,104.495999999999995,38.792999999999999,./0.png
9.3,46.03,Bellano (Pioverna),Lecco,Lombardia,46.030000000000001,9.300000000000001,8,,,x,x,x,x,x,x,x,x,5,20,1927-1991,39.189999999999998,0.424000000000000,87.116000000000000,39.192000000000000,./0.png
9.29,45.77,Costa Masnaga,Lecco,Lombardia,45.770000000000003,9.289999999999999,9,,x,x,x,x,x,x,x,x,x,5,23,1950-1986,52.729999999999997,0.417000000000000,118.340000000000003,52.726999999999997,./0.png
9.45,45.97,Introbio - C.le Fornetto,Lecco,Lombardia,45.969999999999999,9.449999999999999,8,,,x,x,x,x,x,x,x,x,8,42,1925-1985,51.630000000000003,0.327000000000000,131.235999999999990,51.627000000000002,./0.png
9.39,45.85,Lecco,Lecco,Lombardia,45.850000000000001,9.390000000000001,7,,,x,x,,x,x,x,x,x,5,31,1933-1967,46.869999999999997,0.363000000000000,113.376000000000005,46.868000000000002,./0.png
9.39,45.85,Olginate,Lecco,Lombardia,45.850000000000001,9.390000000000001,9,,x,x,x,x,x,x,x,x,x,7,24,1968-1991,41.840000000000003,0.369000000000000,100.304000000000002,41.838999999999999,./0.png
9.5,45.32,Lodi,Lodi,Lombardia,45.320000000000000,9.500000000000000,9,,x,x,x,x,x,x,x,x,x,6,24,1928-1991,36.619999999999997,0.291000000000000,97.888000000000005,36.624000000000002,./0.png
9.57,45.25,Dello,Lodi,Lombardia,45.250000000000000,9.570000000000000,5,,,,,,x,x,x,x,x,7,8,1952-1959,35.619999999999997,0.215000000000000,80.176000000000002,35.619999999999997,./0.png
9.7,45.17,Codogno,Lodi,Lombardia,45.170000000000002,9.699999999999999,9,,x,x,x,x,x,x,x,x,x,7,34,1934-1985,37.670000000000002,0.392000000000000,85.944000000000003,37.671999999999997,./0.png
10.53,45.23,Piubega,Mantova,Lombardia,45.229999999999997,10.529999999999999,7,,,x,,x,x,x,x,x,x,10,20,1970-1991,41.280000000000001,0.296000000000000,109.603999999999999,41.277000000000001,./0.png
10.57,45.27,Ceresara,Mantova,Lombardia,45.270000000000003,10.570000000000000,8,,x,x,x,,x,x,x,x,x,5,32,1933-1968,42.399999999999999,0.276000000000000,115.620000000000005,42.402999999999999,./0.png
10.65,45.32,Volta Mantovana,Mantova,Lombardia,45.320000000000000,10.650000000000000,8,,x,x,,x,x,x,x,x,x,7,21,1971-1991,32.490000000000002,0.313000000000000,84.203999999999994,32.485999999999997,./0.png
10.67,45.26,Calliera di Goito,Mantova,Lombardia,45.259999999999998,10.670000000000000,7,,,x,,x,x,x,x,x,x,6,9,1980-1991,35.000000000000000,0.380000000000000,82.664000000000001,34.996000000000002,./0.png
10.79,45.15,Mantova,Mantova,Lombardia,45.149999999999999,10.789999999999999,9,,x,x,x,x,x,x,x,x,x,11,53,1933-1991,35.490000000000002,0.312000000000000,92.052000000000007,35.488999999999997,./0.png
10.62,45.02,S. Matteo delle Chiaviche,Mantova,Lombardia,45.020000000000003,10.619999999999999,8,,x,x,,x,x,x,x,x,x,7,22,1965-1991,33.350000000000001,0.328000000000000,84.715999999999994,33.348999999999997,./0.png
10.87,44.98,Saino di Pegognaga,Mantova,Lombardia,44.979999999999997,10.869999999999999,7,,,x,,x,x,x,x,x,x,9,13,1968-1991,38.710000000000001,0.324000000000000,98.828000000000003,38.706000000000003,./0.png
10.97,45.08,Governolo,Mantova,Lombardia,45.079999999999998,10.970000000000001,8,,,x,x,x,x,x,x,x,x,5,25,1955-1991,42.310000000000002,0.299000000000000,111.796000000000006,42.311000000000000,./0.png
8.87,45.48,Marcallo,Milano,Lombardia,45.479999999999997,8.869999999999999,6,,,x,,,x,x,x,x,x,7,24,1938-1966,47.930000000000000,0.279000000000000,130.151999999999987,47.932000000000002,./0.png
9.32,45.37,Melegnano,Milano,Lombardia,45.369999999999997,9.320000000000000,5,,,,,,x,x,x,x,x,19,20,1933-1962,53.909999999999997,0.258000000000000,121.334999999999994,53.905999999999999,./0.png
9.52,45.52,Cassano d'Adda,Milano,Lombardia,45.520000000000003,9.520000000000000,6,,,,,x,x,x,x,x,x,6,9,1980-1991,48.359999999999999,0.291000000000000,129.252000000000010,48.359999999999999,./0.png
9.24,45.68,Carate Brianza,Monza e Brianza,Lombardia,45.680000000000000,9.240000000000000,8,,,x,x,x,x,x,x,x,x,5,22,1951-1985,44.759999999999998,0.400000000000000,102.816000000000003,44.756999999999998,./0.png
9.27,45.58,Monza,Monza e Brianza,Lombardia,45.579999999999998,9.270000000000000,8,,,x,x,x,x,x,x,x,x,5,11,1928-1991,53.479999999999997,0.401000000000000,122.647999999999996,53.478000000000002,./0.png
9.02,45.25,Bereguardo,Pavia,Lombardia,45.250000000000000,9.020000000000000,8,,,x,x,x,x,x,x,x,x,5,17,1968-1990,45.000000000000000,0.292000000000000,120.099999999999994,44.996000000000002,./0.png
9.02,45.06,Cervesina,Pavia,Lombardia,45.060000000000002,9.020000000000000,5,,,,,,x,x,x,x,x,6,6,1983-1991,42.609999999999999,0.273000000000000,95.897999999999996,42.604999999999997,./0.png
9.0,44.98,Voghera,Pavia,Lombardia,44.979999999999997,9.000000000000000,9,,x,x,x,x,x,x,x,x,x,5,52,1930-1989,37.210000000000001,0.336000000000000,93.471999999999994,37.210000000000001,./0.png
8.99,44.97,Villa Morini,Pavia,Lombardia,44.969999999999999,8.990000000000000,6,,,,,x,x,x,x,x,x,5,5,1955-1959,47.430000000000000,0.237000000000000,136.580000000000013,47.433999999999997,./0.png
9.09,44.98,Villa Riccagioia,Pavia,Lombardia,44.979999999999997,9.090000000000000,7,,,x,,x,x,x,x,x,x,6,17,1965-1986,44.530000000000001,0.379000000000000,105.328000000000003,44.530999999999999,./0.png
8.74,45.25,Mortara,Pavia,Lombardia,45.250000000000000,8.740000000000000,5,,,,,,x,x,x,x,x,21,23,1933-1962,33.009999999999998,0.297000000000000,74.310000000000002,33.014000000000003,./0.png
9.64,46.23,San Martino Val Masino,Sondrio,Lombardia,46.229999999999997,9.640000000000001,5,,,,,,x,x,x,x,x,7,7,1935-1953,32.219999999999999,0.269000000000000,72.522999999999996,32.219999999999999,./0.png
9.64,46.22,Filorera,Sondrio,Lombardia,46.219999999999999,9.640000000000001,5,,,,,,x,x,x,x,x,7,7,1967-1975,21.600000000000001,0.351000000000000,48.613999999999997,21.597999999999999,./0.png
9.65,46.13,Campo Tartano,Sondrio,Lombardia,46.130000000000003,9.650000000000000,7,,x,,x,,x,x,x,x,x,5,22,1933-1985,34.460000000000001,0.382000000000000,81.123999999999995,34.465000000000003,./0.png
9.75,46.15,Fusine (Roasco),Sondrio,Lombardia,46.149999999999999,9.750000000000000,9,,x,x,x,x,x,x,x,x,x,8,41,1935-1991,25.350000000000001,0.324000000000000,64.739999999999995,25.350000000000001,./0.png
9.68,46.18,Poschiavino,Sondrio,Lombardia,46.180000000000000,9.680000000000000,5,,,,,,x,x,x,x,x,7,7,1980-1989,22.780000000000001,0.431000000000000,51.274999999999999,22.780000000000001,./0.png
9.85,46.3,Lanzada (Mallero),Sondrio,Lombardia,46.299999999999997,9.850000000000000,8,,x,x,,x,x,x,x,x,x,5,48,1933-1986,25.390000000000001,0.342000000000000,63.252000000000002,25.388999999999999,./0.png
9.92,46.3,Campo Moro (Mallero),Sondrio,Lombardia,46.299999999999997,9.920000000000000,7,,,x,,x,x,x,x,x,x,6,23,1961-1991,22.289999999999999,0.383000000000000,52.423999999999999,22.292999999999999,./0.png
9.84,46.17,Sondrio,Sondrio,Lombardia,46.170000000000002,9.840000000000000,6,,,x,,,x,x,x,x,x,6,22,1947-1985,28.109999999999999,0.336000000000000,70.567999999999998,28.108000000000001,./0.png
9.92,46.08,Scais (Venina),Sondrio,Lombardia,46.079999999999998,9.920000000000000,9,,x,x,x,x,x,x,x,x,x,6,33,1935-1985,34.009999999999998,0.534000000000000,64.932000000000002,34.009000000000000,./0.png
10.0,46.13,Val Morta (Serio),Sondrio,Lombardia,46.130000000000003,10.000000000000000,6,,,,,x,x,x,x,x,x,5,29,1936-1965,24.390000000000001,0.490000000000000,49.432000000000002,24.391999999999999,./0.png
9.04,45.63,Saronno,Varese,Lombardia,45.630000000000003,9.039999999999999,6,,,,,x,x,x,x,x,x,7,20,1936-1968,46.530000000000001,0.345000000000000,115.388000000000005,46.529000000000003,./0.png
8.79,45.65,Gallarate,Varese,Lombardia,45.649999999999999,8.789999999999999,9,,x,x,x,x,x,x,x,x,x,5,25,1936-1974,48.780000000000001,0.353000000000000,119.676000000000002,48.777999999999999,./0.png
8.82,45.82,Varese (Olona),Varese,Lombardia,45.820000000000000,8.820000000000000,8,,,x,x,x,x,x,x,x,x,5,28,1933-1980,47.609999999999999,0.394000000000000,110.304000000000002,47.613000000000000,./0.png
8.9,45.73,Venegono Inferiore (Olona),Varese,Lombardia,45.729999999999997,8.900000000000000,9,,x,x,x,x,x,x,x,x,x,6,31,1956-1988,51.609999999999999,0.332000000000000,130.244000000000000,51.609999999999999,./0.png
8.6,45.82,Ispra (Lago Maggiore),Varese,Lombardia,45.820000000000000,8.600000000000000,9,,x,x,x,x,x,x,x,x,x,7,28,1960-1991,45.689999999999998,0.435000000000000,100.000000000000000,45.686000000000000,./0.png
8.8,45.78,Azzate (Lago di Varese),Varese,Lombardia,45.780000000000001,8.800000000000002,7,,,x,,x,x,x,x,x,x,6,11,1980-1991,51.509999999999998,0.375000000000000,122.480000000000004,51.506999999999998,./0.png
11.3,46.43,Monticolo,Bolzano,Trentino - Alto  Adige,46.430000000000000,11.300000000000001,7,,,x,,x,x,x,x,x,x,11,18,1979-1997,35.810000000000002,0.277000000000000,97.524000000000001,35.805000000000000,./0.png
11.43,46.42,Nova Ponente,Bolzano,Trentino - Alto  Adige,46.420000000000002,11.430000000000000,6,,,,,x,x,x,x,x,x,7,7,1991-1997,40.380000000000003,0.259000000000000,112.831999999999994,40.381999999999998,./0.png
11.31,46.5,Bolzano,Bolzano,Trentino - Alto  Adige,46.500000000000000,11.310000000000000,9,,x,x,x,x,x,x,x,x,x,6,55,1923-1997,30.829999999999998,0.297000000000000,81.744000000000000,30.826000000000001,./0.png
11.33,46.54,S. Genesio Atesino,Bolzano,Trentino - Alto  Adige,46.539999999999999,11.330000000000000,7,,,x,,x,x,x,x,x,x,14,21,1977-1997,35.689999999999998,0.309000000000000,93.048000000000002,35.688000000000002,./0.png
11.4,46.55,Vanga,Bolzano,Trentino - Alto  Adige,46.549999999999997,11.400000000000000,,,,x,,x,x,x,x,x,x,6,7,1978-1986,26.840000000000000,0.283000000000000,72.560000000000002,26.841000000000001,./0.png
11.4,46.5,Cardano,Bolzano,Trentino - Alto  Adige,46.500000000000000,11.400000000000000,9,,x,x,x,x,x,x,x,x,x,6,41,1932-1984,32.649999999999999,0.226000000000000,95.456000000000003,32.649999999999999,./0.png
11.5,46.52,Fie' allo Sciliar,Bolzano,Trentino - Alto  Adige,46.520000000000003,11.500000000000000,7,,,x,,x,x,x,x,x,x,11,18,1980-1997,30.680000000000000,0.277000000000000,83.596000000000004,30.678999999999998,./0.png
11.5,46.5,Castello di Presule,Bolzano,Trentino - Alto  Adige,46.500000000000000,11.500000000000000,5,,,,,,x,x,x,x,x,5,5,1928-1940,38.340000000000003,0.172000000000000,86.287000000000006,38.335000000000001,./0.png
11.08,46.16,Zambana (Idrovora),Trento,Trentino - Alto  Adige,46.159999999999997,11.080000000000000,8,,x,x,,x,x,x,x,x,x,7,46,1936-1990,31.500000000000000,0.364000000000000,76.043999999999997,31.503000000000000,./0.png
11.04,46.15,Paganella,Trento,Trentino - Alto  Adige,46.149999999999999,11.039999999999999,5,,,,,,x,x,x,x,x,12,12,1934-1948,35.909999999999997,0.398000000000000,80.831000000000003,35.911000000000001,./0.png
10.98,46.07,Santa Massenza (Centrale),Trento,Trentino - Alto  Adige,46.070000000000000,10.980000000000000,7,,,x,,x,x,x,x,x,x,24,24,1977-2001,34.140000000000001,0.285000000000000,91.924000000000007,34.134999999999998,./0.png
11.1,46.1,Trento (Roncafort),Trento,Trentino - Alto  Adige,46.100000000000001,11.100000000000000,6,,,,,x,x,x,x,x,x,5,5,1976-1981,25.270000000000000,0.473000000000000,52.456000000000003,25.268000000000001,./0.png
11.09,45.97,Aldeno (San Zeno),Trento,Trentino - Alto  Adige,45.969999999999999,11.090000000000000,7,,,x,,x,x,x,x,x,x,10,10,1991-2002,37.020000000000003,0.287000000000000,99.415999999999997,37.015999999999998,./0.png
11.05,46.01,Monte Bondone,Trento,Trentino - Alto  Adige,46.009999999999998,11.050000000000001,8,,x,x,,x,x,x,x,x,x,8,44,1926-2002,36.009999999999998,0.402000000000000,82.504000000000005,36.006999999999998,./0.png
11.12,46.07,Trento,Trento,Trentino - Alto  Adige,46.070000000000000,11.119999999999999,8,,x,x,,x,x,x,x,x,x,11,58,1923-1990,34.649999999999999,0.374000000000000,82.572000000000003,34.646999999999998,./0.png
11.14,46.07,Trento (Laste),Trento,Trentino - Alto  Adige,46.070000000000000,11.140000000000001,7,,,x,,x,x,x,x,x,x,25,40,1951-1990,33.079999999999998,0.399000000000000,76.128000000000000,33.076999999999998,./0.png
11.24,46.06,Pergine Valsugana (Convento),Trento,Trentino - Alto  Adige,46.060000000000002,11.240000000000000,7,,,x,,x,x,x,x,x,x,23,23,1979-2005,32.880000000000003,0.365000000000000,79.343999999999994,32.880000000000003,./0.png
12.3,46.27,Longarone,Belluno,Veneto,46.270000000000003,12.300000000000001,7,,,x,,x,x,x,x,x,x,14,15,1964-1978,41.820000000000000,0.468000000000000,87.415999999999997,41.820000000000000,./0.png
12.29,46.23,Fortogna,Belluno,Veneto,46.229999999999997,12.289999999999999,8,,,x,x,x,x,x,x,x,x,6,68,1923-1996,44.159999999999997,0.384000000000000,103.676000000000002,44.158999999999999,./0.png
12.3,46.18,Soverzene,Belluno,Veneto,46.180000000000000,12.300000000000001,9,,x,x,x,x,x,x,x,x,x,7,59,1924-1996,49.359999999999999,0.324000000000000,126.048000000000002,49.357999999999997,./0.png
12.22,46.13,Belluno,Belluno,Veneto,46.130000000000003,12.220000000000001,10,x,x,x,x,x,x,x,x,x,x,5,50,1923-1996,40.850000000000001,0.382000000000000,96.207999999999998,40.847000000000001,./0.png
12.17,46.03,Sant'Antonio di Tortal,Belluno,Veneto,46.030000000000001,12.170000000000000,7,,,x,,x,x,x,x,x,x,31,39,1955-1996,52.640000000000001,0.447000000000000,113.340000000000003,52.640999999999998,./0.png
12.32,46.1,Santa Croce del Lago,Belluno,Veneto,46.100000000000001,12.320000000000000,8,,x,x,,x,x,x,x,x,x,10,55,1924-1996,50.859999999999999,0.481000000000000,104.415999999999997,50.856999999999999,./0.png
12.39,46.08,Bosco del Cansiglio,Belluno,Veneto,46.079999999999998,12.390000000000001,8,,,x,x,x,x,x,x,x,x,5,32,1923-1972,54.530000000000001,0.493000000000000,110.156000000000006,54.533000000000001,./0.png
11.69,45.32,Colle Venda,Padova,Veneto,45.320000000000000,11.690000000000000,7,,x,,x,,x,x,x,x,x,5,25,1923-1962,40.840000000000003,0.248000000000000,115.756000000000000,40.835999999999999,./0.png
11.75,45.25,Monselice,Padova,Veneto,45.250000000000000,11.750000000000000,6,,,,x,,x,x,x,x,x,7,13,1932-1958,52.340000000000003,0.176000000000000,164.036000000000001,52.341999999999999,./0.png
11.87,45.4,Padova,Padova,Veneto,45.399999999999999,11.869999999999999,9,,x,x,x,x,x,x,x,x,x,8,45,1923-1996,49.039999999999999,0.276000000000000,133.824000000000012,49.039999999999999,./0.png
11.92,45.27,Bovolenta,Padova,Veneto,45.270000000000003,11.920000000000000,9,,x,x,x,x,x,x,x,x,x,5,56,1932-1996,41.770000000000003,0.267000000000000,115.447999999999993,41.771000000000001,./0.png
11.97,45.35,Legnaro,Padova,Veneto,45.350000000000001,11.970000000000001,7,,,x,,x,x,x,x,x,x,27,31,1965-1996,53.450000000000003,0.257000000000000,149.692000000000007,53.451000000000001,./0.png
12.04,45.3,Piove di Sacco,Padova,Veneto,45.299999999999997,12.039999999999999,9,,x,x,x,x,x,x,x,x,x,6,59,1933-1996,41.950000000000003,0.297000000000000,111.212000000000003,41.948000000000000,./0.png
11.72,45.09,Concadirame,Rovigo,Veneto,45.090000000000003,11.720000000000001,5,,,,,,x,x,x,x,x,9,9,1935-1943,49.789999999999999,0.223000000000000,112.061000000000007,49.786000000000001,./0.png
11.6,44.97,Fiesso Umbertiano,Rovigo,Veneto,44.969999999999999,11.600000000000000,8,,,x,x,x,x,x,x,x,x,5,30,1924-1981,44.009999999999998,0.233000000000000,127.376000000000005,44.006999999999998,./0.png
11.79,45.07,Rovigo,Rovigo,Veneto,45.070000000000000,11.789999999999999,8,,x,x,,x,x,x,x,x,x,8,55,1927-1995,41.840000000000003,0.224000000000000,122.703999999999994,41.835999999999999,./0.png
11.84,45.07,Sarzano,Rovigo,Veneto,45.070000000000000,11.840000000000000,7,,x,,x,,x,x,x,x,x,5,15,1933-1960,38.820000000000000,0.255000000000000,109.036000000000001,38.817000000000000,./0.png
12.02,45.12,Botti Barbarighe,Rovigo,Veneto,45.119999999999997,12.020000000000000,8,,x,x,,x,x,x,x,x,x,7,53,1936-1996,43.039999999999999,0.240000000000000,123.376000000000005,43.042999999999999,./0.png
11.99,45.05,Baricetta,Rovigo,Veneto,45.049999999999997,11.990000000000000,8,,x,x,,x,x,x,x,x,x,7,48,1933-1986,34.270000000000003,0.313000000000000,88.872000000000000,34.274000000000001,./0.png
11.9,45.03,Motta di Lama,Rovigo,Veneto,45.030000000000001,11.900000000000000,8,,x,x,,x,x,x,x,x,x,6,35,1933-1982,39.200000000000003,0.260000000000000,109.420000000000002,39.204000000000001,./0.png
12.01,45.02,Adria,Rovigo,Veneto,45.020000000000003,12.010000000000000,7,,,x,,x,x,x,x,x,x,10,12,1983-1996,40.090000000000003,0.244000000000000,114.400000000000006,40.085999999999999,./0.png
12.22,45.82,Nervesa della Battaglia,Treviso,Veneto,45.820000000000000,12.220000000000001,9,,x,x,x,x,x,x,x,x,x,8,53,1924-1994,49.119999999999997,0.288000000000000,131.804000000000002,49.115000000000002,./0.png
12.24,45.73,Villorba,Treviso,Veneto,45.729999999999997,12.240000000000000,9,,x,x,x,x,x,x,x,x,x,5,58,1924-1996,49.869999999999997,0.217000000000000,147.680000000000007,49.869999999999997,./0.png
12.1,45.68,Istrana (Pezzan),Treviso,Veneto,45.680000000000000,12.100000000000000,7,,,x,,x,x,x,x,x,x,9,23,1924-1996,47.250000000000000,0.323000000000000,120.780000000000001,47.247000000000000,./0.png
12.25,45.67,Treviso,Treviso,Veneto,45.670000000000002,12.250000000000000,9,,x,x,x,x,x,x,x,x,x,9,57,1923-1996,46.149999999999999,0.296000000000000,122.495999999999995,46.154000000000003,./0.png
12.4,45.73,Saletto di Piave,Treviso,Veneto,45.729999999999997,12.400000000000000,7,,,x,,x,x,x,x,x,x,6,8,1986-1996,48.250000000000000,0.274000000000000,131.943999999999988,48.252000000000002,./0.png
12.24,45.57,Mogliano Veneto,Treviso,Veneto,45.570000000000000,12.240000000000000,5,,,,,,x,x,x,x,x,8,9,1936-1946,49.229999999999997,0.240000000000000,110.813999999999993,49.231999999999999,./0.png
12.4,45.58,Lanzoni (Caposile),Treviso,Veneto,45.579999999999998,12.400000000000000,8,,x,x,,x,x,x,x,x,x,8,49,1931-1996,49.219999999999999,0.278000000000000,133.996000000000009,49.219999999999999,./0.png
12.44,45.57,Portesine (Idrovora),Treviso,Veneto,45.570000000000000,12.440000000000000,8,,x,x,,x,x,x,x,x,x,5,42,1936-1996,45.520000000000003,0.277000000000000,124.060000000000002,45.524000000000001,./0.png
12.61,45.78,Ca' Zul,Treviso,Veneto,45.780000000000001,12.609999999999999,7,,,x,,x,x,x,x,x,x,24,25,1970-1996,78.569999999999993,0.507000000000000,155.575999999999993,78.566000000000003,./0.png
12.24,45.5,Mestre,Venezia,Veneto,45.500000000000000,12.240000000000000,8,x,,x,,x,x,x,x,x,x,5,40,1945-1996,47.000000000000000,0.301000000000000,123.847999999999999,47.000999999999998,./0.png
12.35,45.53,Zuccarello (Idrovora),Venezia,Veneto,45.530000000000001,12.350000000000000,8,,x,x,,x,x,x,x,x,x,6,38,1940-1996,44.909999999999997,0.237000000000000,129.328000000000003,44.911000000000001,./0.png
12.1,45.5,Mirano,Venezia,Veneto,45.500000000000000,12.100000000000000,7,,,x,,x,x,x,x,x,x,6,6,1989-1995,38.859999999999999,0.227000000000000,113.488000000000000,38.862000000000002,./0.png
12.0,45.42,Stra,Venezia,Veneto,45.420000000000002,12.000000000000000,9,,x,x,x,x,x,x,x,x,x,7,61,1928-1995,47.600000000000001,0.254000000000000,133.860000000000014,47.597999999999999,./0.png
12.06,45.4,Fosso' Campoverardo,Venezia,Veneto,45.399999999999999,12.060000000000000,7,,x,x,,,x,x,x,x,x,5,13,1936-1960,31.969999999999999,0.316000000000000,82.572000000000003,31.974000000000000,./0.png
12.32,45.45,Venezia,Venezia,Veneto,45.450000000000003,12.320000000000000,6,,,,x,,x,x,x,x,x,5,9,1923-1947,44.810000000000002,0.220000000000000,132.020000000000010,44.805000000000000,./0.png
12.3,45.35,Faro Rocchetta,Venezia,Veneto,45.350000000000001,12.300000000000001,7,,,x,,x,x,x,x,x,x,7,8,1983-1996,42.079999999999998,0.323000000000000,107.572000000000003,42.079999999999998,./0.png
12.39,45.43,San Nicolo' di Lido,Venezia,Veneto,45.430000000000000,12.390000000000001,9,,x,x,x,x,x,x,x,x,x,8,45,1926-1996,44.079999999999998,0.312000000000000,114.391999999999996,44.078000000000003,./0.png
12.49,45.47,Ca' Pasquali (Treporti),Venezia,Veneto,45.469999999999999,12.490000000000000,7,,,x,,x,x,x,x,x,x,23,25,1963-1995,48.100000000000001,0.275000000000000,131.455999999999989,48.101999999999997,./0.png
10.87,45.3,Nogarole Rocca,Verona,Veneto,45.299999999999997,10.869999999999999,6,,,x,,,x,x,x,x,x,5,19,1928-1952,28.969999999999999,0.386000000000000,67.891999999999996,28.969000000000001,./0.png
11.09,45.6,Rovere' Veronese,Verona,Veneto,45.600000000000001,11.090000000000000,7,,,x,,x,x,x,x,x,x,26,29,1959-1993,47.520000000000003,0.252000000000000,133.984000000000009,47.517000000000003,./0.png
10.85,45.6,Dolce',Verona,Veneto,45.600000000000001,10.850000000000000,7,,,x,,x,x,x,x,x,x,8,9,1985-1996,42.070000000000000,0.192000000000000,128.939999999999998,42.067999999999998,./0.png
10.75,45.45,Castelnuovo Veronese,Verona,Veneto,45.450000000000003,10.750000000000000,7,,,x,,x,x,x,x,x,x,15,20,1956-1978,47.840000000000003,0.217000000000000,141.632000000000005,47.844999999999999,./0.png
10.7,45.43,Monzambano,Verona,Veneto,45.430000000000000,10.699999999999999,9,,x,x,x,x,x,x,x,x,x,9,35,1950-1990,37.180000000000000,0.306000000000000,97.272000000000006,37.177000000000000,./0.png
11.02,45.5,Marzana,Verona,Veneto,45.500000000000000,11.020000000000000,6,,,,,x,x,x,x,x,x,7,16,1936-1963,45.759999999999998,0.214000000000000,136.068000000000012,45.759999999999998,./0.png
10.99,45.43,Verona,Verona,Veneto,45.430000000000000,10.990000000000000,9,,x,x,x,x,x,x,x,x,x,8,51,1928-1996,40.740000000000002,0.268000000000000,112.456000000000003,40.743000000000002,./0.png
11.12,45.38,Zevio,Verona,Veneto,45.380000000000003,11.119999999999999,8,,x,x,,x,x,x,x,x,x,5,28,1955-1987,44.020000000000003,0.216000000000000,130.419999999999987,44.018000000000001,./0.png
11.17,45.37,Villafranca Veronese,Verona,Veneto,45.369999999999997,11.170000000000000,7,,,x,,x,x,x,x,x,x,21,23,1964-1996,47.130000000000003,0.219000000000000,139.228000000000009,47.131999999999998,./0.png
11.47,45.72,Thiene,Vicenza,Veneto,45.719999999999999,11.470000000000001,7,,,x,,x,x,x,x,x,x,8,10,1986-1996,54.060000000000002,0.260000000000000,150.783999999999992,54.061999999999998,./0.png
11.37,45.63,Priabona,Vicenza,Veneto,45.630000000000003,11.369999999999999,5,,,,,,x,x,x,x,x,11,13,1926-1943,55.530000000000001,0.304000000000000,124.997000000000000,55.533000000000001,./0.png
11.27,45.55,Chiampo,Vicenza,Veneto,45.549999999999997,11.270000000000000,9,,x,x,x,x,x,x,x,x,x,7,62,1923-1996,48.100000000000001,0.314000000000000,124.451999999999998,48.098999999999997,./0.png
11.39,45.49,Montecchio Maggiore,Vicenza,Veneto,45.490000000000002,11.390000000000001,7,,,x,,x,x,x,x,x,x,7,9,1987-1995,42.380000000000003,0.249000000000000,120.120000000000005,42.381000000000000,./0.png
11.39,45.48,Cal di Gua',Vicenza,Veneto,45.479999999999997,11.390000000000001,9,,x,x,x,x,x,x,x,x,x,6,46,1928-1989,45.409999999999997,0.250000000000000,128.527999999999992,45.411999999999999,./0.png
11.49,45.65,Villaverla,Vicenza,Veneto,45.649999999999999,11.490000000000000,7,,,x,,x,x,x,x,x,x,9,11,1986-1996,40.299999999999997,0.302000000000000,106.091999999999999,40.298999999999999,./0.png
11.55,45.55,Vicenza,Vicenza,Veneto,45.549999999999997,11.550000000000001,9,,x,x,x,x,x,x,x,x,x,5,57,1923-1996,43.509999999999998,0.297000000000000,115.347999999999999,43.512000000000000,./0.png
11.59,45.37,Albettone,Vicenza,Veneto,45.369999999999997,11.590000000000000,7,,,x,,x,x,x,x,x,x,16,20,1956-1977,42.810000000000002,0.259000000000000,119.591999999999999,42.808000000000000,./0.png
11.5,45.43,Zovencedo,Vicenza,Veneto,45.430000000000000,11.500000000000000,8,,x,x,,x,x,x,x,x,x,8,66,1927-1996,41.789999999999999,0.312000000000000,108.436000000000007,41.789999999999999,./0.png
13.79,45.7,Poggioreale del Carso,Trieste,Friuli - Venezia Giulia,45.700000000000003,13.789999999999999,7,,,x,,x,x,x,x,x,x,27,31,1955-1989,53.100000000000001,0.252000000000000,149.812000000000012,53.097000000000001,./0.png
13.77,45.65,Trieste,Trieste,Friuli - Venezia Giulia,45.649999999999999,13.770000000000000,8,,x,,x,x,x,x,x,x,x,6,42,1925-1994,46.539999999999999,0.288000000000000,124.963999999999999,46.542999999999999,./0.png
13.85,45.64,Bassovizza,Trieste,Friuli - Venezia Giulia,45.640000000000001,13.850000000000000,9,x,x,x,,x,x,x,x,x,x,5,39,1931-1979,38.409999999999997,0.325000000000000,97.920000000000002,38.411999999999999,./0.png
13.8,45.63,Servola,Trieste,Friuli - Venezia Giulia,45.630000000000003,13.800000000000001,7,,,x,,x,x,x,x,x,x,24,30,1955-1988,44.869999999999997,0.287000000000000,120.596000000000004,44.866000000000000,./0.png
13.8,45.6,Noghere,Trieste,Friuli - Venezia Giulia,45.600000000000001,13.800000000000001,7,,,x,,x,x,x,x,x,x,6,14,1954-1969,52.689999999999998,0.303000000000000,138.500000000000000,52.691000000000003,./0.png
13.44,45.81,Isola Morosini,Gorizia,Friuli - Venezia Giulia,45.810000000000002,13.440000000000000,7,,,x,,x,x,x,x,x,x,5,16,1972-1987,50.590000000000003,0.340000000000000,126.335999999999999,50.591000000000001,./0.png
