X,Y,Stazione d,Provincia,Regione,Lat.,Long.,Serie pres,5 minuti,10 minuti,15 minuti,20 minuti,30 minuti,1 ora,3 ore,6 ore,12 ore,24 ore,Minima dim,Massima di,Range seri,a,n,h_15min (m,h_60min (m,icon_url
10.52,43.79,Vorno,Lucca,Toscana,43.789999999999999,10.520000000000000,6,,,,,x,x,x,x,x,x,8,8,1996-2003,44.549999999999997,0.294000000000000,118.483999999999995,44.551000000000002,./0.png
10.55,43.8,Massa Macinaia,Lucca,Toscana,43.799999999999997,10.550000000000001,9,,x,x,x,x,x,x,x,x,x,8,27,1970-1996,35.380000000000003,0.427000000000000,78.340000000000003,35.381999999999998,./0.png
10.62,43.8,Chiesina di Padule,Lucca,Toscana,43.799999999999997,10.619999999999999,9,,x,x,x,x,x,x,x,x,x,7,26,1970-1998,34.939999999999998,0.440000000000000,75.995999999999995,34.945000000000000,./0.png
10.21,44.17,Minucciano,Lucca,Toscana,44.170000000000002,10.210000000000001,10,x,x,x,x,x,x,x,x,x,x,7,26,1953-1981,50.340000000000003,0.469000000000000,105.132000000000005,50.341000000000001,./0.png
10.25,44.06,Campagrina,Lucca,Toscana,44.060000000000002,10.250000000000000,7,,,x,,x,x,x,x,x,x,5,8,1996-2003,76.480000000000004,0.484000000000000,156.388000000000005,76.483999999999995,./0.png
10.23,44.02,Azzano,Lucca,Toscana,44.020000000000003,10.230000000000000,7,,,x,,x,x,x,x,x,x,5,8,1996-2003,56.829999999999998,0.416000000000000,127.644000000000005,56.826999999999998,./0.png
10.12,44.21,Mazzola,Massa-Carrara,Toscana,44.210000000000001,10.119999999999999,10,x,x,x,x,x,x,x,x,x,x,5,40,1953-1998,37.020000000000003,0.325000000000000,94.319999999999993,37.015000000000001,./0.png
10.15,44.17,Equi terme,Massa-Carrara,Toscana,44.170000000000002,10.150000000000000,9,,x,x,x,x,x,x,x,x,x,14,39,1938-1988,41.229999999999997,0.497000000000000,82.804000000000002,41.234999999999999,./0.png
9.9,44.23,Bola di Tresana,Massa-Carrara,Toscana,44.229999999999997,9.900000000000000,10,x,x,x,x,x,x,x,x,x,x,8,53,1934-1998,55.869999999999997,0.368000000000000,134.223999999999990,55.869999999999997,./0.png
9.94,44.2,Novegino,Massa-Carrara,Toscana,44.200000000000003,9.940000000000000,10,x,x,x,x,x,x,x,x,x,x,7,40,1957-1998,48.829999999999998,0.417000000000000,109.608000000000004,48.832999999999998,./0.png
10.27,43.78,Bocca di Serchio,Pisa,Toscana,43.780000000000001,10.270000000000000,6,,,,,x,x,x,x,x,x,8,8,1996-2003,62.170000000000002,0.294000000000000,165.360000000000014,62.170999999999999,./0.png
10.32,43.78,Troncolo,Pisa,Toscana,43.780000000000001,10.320000000000000,6,,,,,x,x,x,x,x,x,8,10,1933-1991,44.570000000000000,0.322000000000000,114.168000000000006,44.570999999999998,./0.png
10.41,43.82,Ripafratta,Pisa,Toscana,43.820000000000000,10.410000000000000,9,,x,x,x,x,x,x,x,x,x,9,29,1971-2003,41.430000000000000,0.372000000000000,98.936000000000007,41.430000000000000,./0.png
10.4,43.78,Vecchiano,Pisa,Toscana,43.780000000000001,10.400000000000000,6,,,,,x,x,x,x,x,x,8,8,1996-2003,47.810000000000002,0.252000000000000,134.776000000000010,47.814000000000000,./0.png
10.52,43.79,Vorno,Pisa,Toscana,43.789999999999999,10.520000000000000,6,,,,,x,x,x,x,x,x,8,8,1996-2003,44.549999999999997,0.294000000000000,118.483999999999995,44.551000000000002,./0.png
10.47,43.75,Asciano Pisano,Pisa,Toscana,43.750000000000000,10.470000000000001,8,,x,,x,x,x,x,x,x,x,10,62,1932-1998,39.289999999999999,0.417000000000000,88.152000000000001,39.295000000000002,./0.png
10.41,43.71,Pisa (Fac. Agraria),Pisa,Toscana,43.710000000000001,10.410000000000000,10,x,x,x,x,x,x,x,x,x,x,5,68,1926-1998,44.500000000000000,0.397000000000000,102.632000000000005,44.499000000000002,./0.png
10.35,43.68,S. Piero a Grado,Pisa,Toscana,43.680000000000000,10.350000000000000,6,,,x,,,x,x,x,x,x,6,12,1974-1985,39.530000000000001,0.357000000000000,96.436000000000007,39.533999999999999,./0.png
10.39,43.64,Coltano,Pisa,Toscana,43.640000000000001,10.390000000000001,10,,x,x,x,x,x,x,x,x,x,5,60,1929-2000,40.219999999999999,0.370000000000000,96.272000000000006,40.222000000000001,./0.png
10.4,43.73,Pisa (Porta a Lucca),Pisa,Toscana,43.729999999999997,10.400000000000000,9,,x,x,x,x,x,x,x,x,x,7,13,1927-1942,41.590000000000003,0.338000000000000,104.103999999999999,41.585000000000001,./0.png
10.57,43.47,S. Luce,Pisa,Toscana,43.469999999999999,10.570000000000000,9,,x,x,x,x,x,x,x,x,x,6,40,1958-1998,36.920000000000002,0.318000000000000,95.007999999999996,36.917999999999999,./0.png
10.91,43.95,Pistoia,Pistoia,Toscana,43.950000000000003,10.910000000000000,9,,x,x,x,x,x,x,x,x,x,9,26,1927-1996,32.320000000000000,0.401000000000000,74.111999999999995,32.316000000000003,./0.png
10.92,43.94,Pistoia (Frutticoltura),Pistoia,Toscana,43.939999999999998,10.920000000000000,6,,,,,x,x,x,x,x,x,9,12,1931-1942,41.950000000000003,0.357000000000000,102.316000000000003,41.954999999999998,./0.png
10.91,43.94,Pistoia Vivaio,Pistoia,Toscana,43.939999999999998,10.910000000000000,5,,,,,,x,x,x,x,x,7,7,1950-1956,59.780000000000001,0.217000000000000,134.544999999999987,59.774999999999999,./0.png
10.91,43.82,Spicchio,Pistoia,Toscana,43.820000000000000,10.910000000000000,7,,,,x,x,x,x,x,x,x,7,27,1933-1977,35.590000000000003,0.298000000000000,94.244000000000000,35.593000000000004,./0.png
10.75,43.91,Massa di Cozzile,Pistoia,Toscana,43.909999999999997,10.750000000000000,5,,,,,,x,x,x,x,x,6,6,1957-1963,34.539999999999999,0.325000000000000,77.754000000000005,34.543999999999997,./0.png
10.81,44.01,Prunetta,Pistoia,Toscana,44.009999999999998,10.810000000000000,9,,x,x,x,x,x,x,x,x,x,14,47,1937-2003,42.840000000000003,0.457000000000000,90.963999999999999,42.843000000000004,./0.png
10.91,44.01,Pracchia,Pistoia,Toscana,44.009999999999998,10.910000000000000,9,,x,x,x,x,x,x,x,x,x,8,61,1926-1989,38.560000000000002,0.502000000000000,76.915999999999997,38.563000000000002,./0.png
10.96,43.99,Baggio,Pistoia,Toscana,43.990000000000002,10.960000000000001,6,,,,,x,x,x,x,x,x,8,8,1996-2003,50.350000000000001,0.331000000000000,127.280000000000001,50.350000000000001,./0.png
10.94,44.03,Collina Pistoiese,Pistoia,Toscana,44.030000000000001,10.940000000000000,7,,,,x,x,x,x,x,x,x,5,14,1926-1941,31.090000000000000,0.378000000000000,73.591999999999999,31.091000000000001,./0.png
11.08,44.02,Cantagallo,Prato,Toscana,44.020000000000003,11.080000000000000,9,,x,x,x,x,x,x,x,x,x,10,55,1940-1998,37.000000000000000,0.432000000000000,81.376000000000005,37.000999999999998,./0.png
11.08,43.91,Olmi,Prato,Toscana,43.909999999999997,11.080000000000000,8,,x,,x,x,x,x,x,x,x,11,16,1981-1998,32.210000000000001,0.378000000000000,76.335999999999999,32.212000000000003,./0.png
11.08,43.83,La Rugea,Prato,Toscana,43.829999999999998,11.080000000000000,8,,x,,x,x,x,x,x,x,x,8,8,1988-1997,28.640000000000001,0.391000000000000,66.644000000000005,28.645000000000000,./0.png
11.32,43.22,Bagnaia,Siena,Toscana,43.219999999999999,11.320000000000000,6,,,,x,,x,x,x,x,x,5,8,1955-1963,45.988000000000000,0.290000000000000,89.372000000000000,45.979999999999997,./0.png
11.14,43.25,Cotorniano (Fattoria),Siena,Toscana,43.250000000000000,11.140000000000001,8,,x,x,x,,x,x,x,x,x,5,24,1937-1986,33.770000000000003,0.348000000000000,83.439999999999998,33.774000000000001,./0.png
11.31,43.32,Siena Poggio al Vento,Siena,Toscana,43.320000000000000,11.310000000000000,9,,x,x,x,x,x,x,x,x,x,7,37,1962-1998,30.680000000000000,0.386000000000000,71.888000000000005,30.678000000000001,./0.png
11.33,43.32,Siena Universita',Siena,Toscana,43.320000000000000,11.330000000000000,9,,x,x,x,x,x,x,x,x,x,8,49,1931-1981,37.200000000000003,0.346000000000000,92.108000000000004,37.201999999999998,./0.png
11.28,43.48,Castellina in Chianti,Siena,Toscana,43.479999999999997,11.279999999999999,8,,x,,x,x,x,x,x,x,x,11,11,1983-1998,37.920000000000002,0.293000000000000,105.319999999999993,37.920999999999999,./0.png
11.35,43.44,Vagliagli,Siena,Toscana,43.439999999999998,11.350000000000000,9,,x,x,x,x,x,x,x,x,x,5,16,1977-1996,29.160000000000000,0.371000000000000,69.760000000000005,29.161000000000001,./0.png
11.46,43.39,S. Felice,Siena,Toscana,43.390000000000001,11.460000000000001,6,,,,x,,x,x,x,x,x,5,5,1977-1991,38.630000000000003,0.294000000000000,102.847999999999999,38.631000000000000,./0.png
11.48,43.39,Villa a Sesta,Siena,Toscana,43.390000000000001,11.480000000000000,7,,x,,x,,x,x,x,x,x,5,6,1983-1991,40.450000000000003,0.278000000000000,110.048000000000002,40.448000000000000,./0.png
11.55,43.35,Monistero d'Ombrone,Siena,Toscana,43.350000000000001,11.550000000000001,6,,,,,x,x,x,x,x,x,6,15,1933-1963,37.149999999999999,0.291000000000000,99.231999999999999,37.149999999999999,./0.png
11.46,43.42,Madonna a Brolio,Siena,Toscana,43.420000000000002,11.460000000000001,6,,,,x,,x,x,x,x,x,5,20,1927-1974,37.820000000000000,0.305000000000000,99.147999999999996,37.820999999999998,./0.png
13.15,43.72,Bargni,Ancona,Marche,43.719999999999999,13.150000000000000,8,,,x,x,x,x,x,x,x,x,12,35,1922-1989,33.340000000000003,0.382000000000000,78.488000000000000,33.340000000000003,./0.png
13.22,43.72,Senigallia,Ancona,Marche,43.719999999999999,13.220000000000001,8,,,x,x,x,x,x,x,x,x,10,44,1933-1980,33.799999999999997,0.384000000000000,79.439999999999998,33.798999999999999,./0.png
13.14,43.5,Moie,Ancona,Marche,43.500000000000000,13.140000000000001,8,,,x,x,x,x,x,x,x,x,18,60,1928-1989,32.689999999999998,0.345000000000000,81.099999999999994,32.694000000000003,./0.png
13.25,43.52,Jesi,Ancona,Marche,43.520000000000003,13.250000000000000,8,,,x,x,x,x,x,x,x,x,10,36,1953-1989,30.500000000000000,0.356000000000000,74.516000000000005,30.498000000000001,./0.png
13.45,43.62,Ancona (Torrette),Ancona,Marche,43.619999999999997,13.449999999999999,8,,,x,x,x,x,x,x,x,x,9,30,1946-1980,30.180000000000000,0.390000000000000,70.244000000000000,30.175000000000001,./0.png
13.47,43.48,Osimo,Ancona,Marche,43.479999999999997,13.470000000000001,5,,,,,,x,x,x,x,x,9,9,1950-1959,35.890000000000001,0.207000000000000,80.783000000000001,35.890000000000001,./0.png
12.94,43.5,Arcevia,Ancona,Marche,43.500000000000000,12.940000000000000,8,,,x,x,x,x,x,x,x,x,11,51,1939-1989,31.270000000000000,0.346000000000000,77.403999999999996,31.271999999999998,./0.png
13.52,43.62,Monte Cappuccini,Ancona,Marche,43.619999999999997,13.520000000000000,6,,,,x,,x,x,x,x,x,6,9,1922-1959,40.509999999999998,0.298000000000000,107.227999999999994,40.512999999999998,./0.png
13.77,42.88,Spinetoli,Ascoli Piceno,Marche,42.880000000000003,13.770000000000000,6,,,,,x,x,x,x,x,x,5,8,1966-1973,29.609999999999999,0.283000000000000,79.959999999999994,29.608000000000001,./0.png
13.4,42.77,Acquasanta,Ascoli Piceno,Marche,42.770000000000003,13.400000000000000,8,,,x,x,x,x,x,x,x,x,5,26,1938-1973,28.609999999999999,0.340000000000000,71.468000000000004,28.613000000000000,./0.png
13.55,42.9,Ascoli Piceno,Ascoli Piceno,Marche,42.899999999999999,13.550000000000001,8,,,x,x,x,x,x,x,x,x,16,57,1921-1989,31.510000000000002,0.416000000000000,70.831999999999994,31.513000000000002,./0.png
13.77,43.0,Ripatransone,Ascoli Piceno,Marche,43.000000000000000,13.770000000000000,7,,,,x,x,x,x,x,x,x,5,13,1929-1973,35.509999999999998,0.372000000000000,84.760000000000005,35.514000000000003,./0.png
13.75,42.95,Ponte Vomano,Ascoli Piceno,Marche,42.950000000000003,13.750000000000000,5,,,,,,x,x,x,x,x,6,7,1930-1942,41.619999999999997,0.304000000000000,93.674000000000007,41.616999999999997,./0.png
13.86,43.0,Grottammare,Ascoli Piceno,Marche,43.000000000000000,13.859999999999999,6,,,,x,,x,x,x,x,x,6,11,1956-1973,26.680000000000000,0.418000000000000,59.752000000000002,26.684000000000001,./0.png
13.75,43.27,Porto Sant'Elpidio,Fermo,Marche,43.270000000000003,13.750000000000000,8,,,x,x,x,x,x,x,x,x,12,51,1933-1989,36.219999999999999,0.333000000000000,91.367999999999995,36.220999999999997,./0.png
13.49,43.07,Servigliano,Fermo,Marche,43.070000000000000,13.490000000000000,8,,,x,x,x,x,x,x,x,x,7,23,1934-1973,36.469999999999999,0.301000000000000,96.128000000000000,36.470999999999997,./0.png
13.72,43.15,Fermo,Fermo,Marche,43.149999999999999,13.720000000000001,8,,,x,x,x,x,x,x,x,x,10,54,1922-1989,32.310000000000002,0.387000000000000,75.628000000000000,32.314999999999998,./0.png
13.67,43.05,Diga di Carassai,Fermo,Marche,43.049999999999997,13.670000000000000,8,,,x,x,x,x,x,x,x,x,21,55,1934-1989,33.880000000000003,0.379000000000000,80.180000000000007,33.881999999999998,./0.png
13.84,43.1,Pedaso,Fermo,Marche,43.100000000000001,13.840000000000000,8,,,x,x,x,x,x,x,x,x,14,54,1933-1989,33.770000000000003,0.381000000000000,79.644000000000005,33.768999999999998,./0.png
13.2,43.37,Cingoli,Macerata,Marche,43.369999999999997,13.199999999999999,8,,,x,x,x,x,x,x,x,x,11,40,1928-1989,36.049999999999997,0.345000000000000,89.343999999999994,36.055000000000000,./0.png
13.55,43.4,Recanati,Macerata,Marche,43.399999999999999,13.550000000000001,8,,,x,x,x,x,x,x,x,x,12,36,1949-1989,35.240000000000002,0.340000000000000,88.016000000000005,35.238000000000000,./0.png
13.4,43.15,Loro Piceno,Macerata,Marche,43.149999999999999,13.400000000000000,8,,,x,x,x,x,x,x,x,x,7,38,1930-1972,30.010000000000002,0.334000000000000,75.563999999999993,30.007999999999999,./0.png
13.29,43.2,Tolentino,Macerata,Marche,43.200000000000003,13.289999999999999,8,,,x,x,x,x,x,x,x,x,18,51,1924-1989,32.140000000000001,0.352000000000000,78.912000000000006,32.142000000000003,./0.png
13.45,43.3,Macerata,Macerata,Marche,43.299999999999997,13.449999999999999,8,,,x,x,x,x,x,x,x,x,7,37,1921-1975,32.289999999999999,0.319000000000000,83.043999999999997,32.289999999999999,./0.png
13.42,43.28,Ornano,Macerata,Marche,43.280000000000001,13.420000000000000,8,,,x,x,x,x,x,x,x,x,7,28,1949-1977,33.899999999999999,0.280000000000000,91.915999999999997,33.896999999999998,./0.png
13.42,43.28,Lornano,Macerata,Marche,43.280000000000001,13.420000000000000,7,,,x,,x,x,x,x,x,x,6,12,1976-1989,31.920000000000002,0.341000000000000,79.543999999999997,31.917999999999999,./0.png
12.64,43.72,Urbino,Pesaro e Urbino,Marche,43.719999999999999,12.640000000000001,9,,x,x,x,x,x,x,x,x,x,6,50,1937-1989,32.039999999999999,0.360000000000000,77.796000000000006,32.043999999999997,./0.png
12.8,43.68,Fossombrone,Pesaro e Urbino,Marche,43.680000000000000,12.800000000000001,8,,,x,x,x,x,x,x,x,x,6,50,1935-1989,33.680000000000000,0.359000000000000,81.835999999999999,33.676000000000002,./0.png
12.94,43.6,San Lorenzo in Campo,Pesaro e Urbino,Marche,43.600000000000001,12.940000000000000,8,,,x,x,x,x,x,x,x,x,12,47,1938-1989,35.450000000000003,0.343000000000000,88.164000000000001,35.451000000000001,./0.png
12.64,43.47,Cantiano,Pesaro e Urbino,Marche,43.469999999999999,12.640000000000001,8,,,x,x,x,x,x,x,x,x,13,41,1949-1989,33.579999999999998,0.417000000000000,75.335999999999999,33.581000000000003,./0.png
12.62,43.5,Pontedazzo,Pesaro e Urbino,Marche,43.500000000000000,12.619999999999999,7,,,,x,x,x,x,x,x,x,6,17,1927-1946,35.530000000000001,0.418000000000000,79.668000000000006,35.533000000000001,./0.png
12.55,43.52,Pianello,Pesaro e Urbino,Marche,43.520000000000003,12.550000000000001,8,,,x,x,x,x,x,x,x,x,11,34,1955-1989,33.130000000000003,0.381000000000000,78.087999999999994,33.128000000000000,./0.png
12.5,43.58,Piobbico,Pesaro e Urbino,Marche,43.579999999999998,12.500000000000000,8,,,x,x,x,x,x,x,x,x,10,35,1924-1973,32.750000000000000,0.393000000000000,75.983999999999995,32.747999999999998,./0.png
12.42,43.67,Sant'Angelo in Vado,Pesaro e Urbino,Marche,43.670000000000002,12.420000000000000,9,,x,x,x,x,x,x,x,x,x,10,60,1926-1989,31.190000000000001,0.358000000000000,75.959999999999994,31.190000000000001,./0.png
12.59,43.83,Tavoleto,Pesaro e Urbino,Marche,43.829999999999998,12.590000000000000,9,,x,x,x,x,x,x,x,x,x,7,32,1924-1989,32.520000000000003,0.427000000000000,71.936000000000007,32.518999999999998,./0.png
12.9,43.92,Pesaro,Pesaro e Urbino,Marche,43.920000000000002,12.900000000000000,8,,,x,x,x,x,x,x,x,x,18,56,1931-1989,34.570000000000000,0.361000000000000,83.772000000000006,34.564999999999998,./0.png
14.19,42.25,Fara F. Petri (ex Centrale Fara),Chieti,Abruzzo,42.250000000000000,14.190000000000000,5,,,,,,x,x,x,x,x,11,11,1931-1997,56.229999999999997,0.292000000000000,126.557000000000002,56.225999999999999,./0.png
14.17,42.35,Chieti,Chieti,Abruzzo,42.350000000000001,14.170000000000000,9,,x,x,x,x,x,x,x,x,x,5,60,1928-1997,39.420000000000002,0.334000000000000,99.296000000000006,39.414999999999999,./0.png
13.18,42.37,Sella di Corno,L'Aquila,Abruzzo,42.369999999999997,13.180000000000000,8,,,x,x,x,x,x,x,x,x,5,15,1973-1999,33.680000000000000,0.330000000000000,85.236000000000004,33.683999999999997,./0.png
13.2,42.43,Termine,L'Aquila,Abruzzo,42.430000000000000,13.199999999999999,8,,x,,x,x,x,x,x,x,x,10,50,1933-1997,33.729999999999997,0.293000000000000,89.843999999999994,33.728000000000002,./0.png
13.29,42.45,San Pelino gia' Treponti,L'Aquila,Abruzzo,42.450000000000003,13.289999999999999,7,,x,,x,,x,x,x,x,x,5,14,1964-1978,29.020000000000000,0.224000000000000,85.043999999999997,29.020000000000000,./0.png
13.34,42.45,Passo Capannelle ex Taverna della Croce,L'Aquila,Abruzzo,42.450000000000003,13.340000000000000,7,,x,,x,,x,x,x,x,x,6,17,193-1971,25.690000000000001,0.291000000000000,68.635999999999996,25.695000000000000,./0.png
13.42,42.52,Cantoniera Ortolano,L'Aquila,Abruzzo,42.520000000000003,13.420000000000000,5,,,,,,x,x,x,x,x,12,12,1931-1991,24.910000000000000,0.437000000000000,56.069000000000003,24.910000000000000,./0.png
13.3,42.28,Tornimparte,L'Aquila,Abruzzo,42.280000000000001,13.300000000000001,9,x,x,,x,x,x,x,x,x,x,6,57,1933-1997,32.789999999999999,0.350000000000000,80.691999999999993,32.789000000000001,./0.png
13.4,42.35,L'Aquila,L'Aquila,Abruzzo,42.350000000000001,13.400000000000000,9,,x,x,x,x,x,x,x,x,x,7,54,1926-1997,29.379999999999999,0.206000000000000,88.272000000000006,29.378000000000000,./0.png
13.59,42.32,Barisciano (ex Caporciano),L'Aquila,Abruzzo,42.320000000000000,13.590000000000000,8,,x,,x,x,x,x,x,x,x,8,40,1950-1997,33.289999999999999,0.190000000000000,102.263999999999996,33.290999999999997,./0.png
13.57,42.45,Campo Imperatore,L'Aquila,Abruzzo,42.450000000000003,13.570000000000000,7,,x,,x,,x,x,x,x,x,5,14,1942-1967,37.939999999999998,0.441000000000000,82.316000000000003,37.935000000000002,./0.png
14.05,42.43,Moscufo,Pescara,Abruzzo,42.430000000000000,14.050000000000001,9,x,x,,x,x,x,x,x,x,x,7,52,1933-1997,34.570000000000000,0.284000000000000,93.268000000000001,34.570000000000000,./0.png
14.22,42.47,Pescara,Pescara,Abruzzo,42.469999999999999,14.220000000000001,10,x,x,x,x,x,x,x,x,x,x,6,56,1932-1997,40.439999999999998,0.342000000000000,100.695999999999998,40.436000000000000,./0.png
14.07,42.37,Cepagatti,Pescara,Abruzzo,42.369999999999997,14.070000000000000,8,,x,,x,x,x,x,x,x,x,10,49,1945-1997,35.329999999999998,0.265000000000000,97.811999999999998,35.329000000000001,./0.png
14.14,42.45,Spoltore,Pescara,Abruzzo,42.450000000000003,14.140000000000001,8,,x,x,,x,x,x,x,x,x,6,24,1970-1997,40.710000000000001,0.308000000000000,106.284000000000006,40.704999999999998,./0.png
13.67,42.77,Civitella del Tronto,Teramo,Abruzzo,42.770000000000003,13.670000000000000,9,x,x,,x,x,x,x,x,x,x,7,50,1931-1997,42.030000000000001,0.317000000000000,108.403999999999996,42.031999999999996,./0.png
13.68,42.73,Campli,Teramo,Abruzzo,42.729999999999997,13.680000000000000,7,,,x,,x,x,x,x,x,x,5,12,1922-1995,44.659999999999997,0.355000000000000,109.128000000000000,44.655999999999999,./0.png
13.52,42.78,Diga di Talvacchia,Teramo,Abruzzo,42.780000000000001,13.520000000000000,6,,,,,x,x,x,x,x,x,14,23,1967-1989,29.199999999999999,0.498000000000000,58.548000000000002,29.202000000000002,./0.png
12.54,42.78,Settecerri,Teramo,Abruzzo,42.780000000000001,12.539999999999999,6,,,,x,,x,x,x,x,x,5,8,1961-1968,37.799999999999997,0.378000000000000,89.584000000000003,37.804000000000002,./0.png
13.8,42.75,Bellante,Teramo,Abruzzo,42.750000000000000,13.800000000000001,6,,,,,x,x,x,x,x,x,9,16,1981-1997,40.590000000000003,0.267000000000000,112.152000000000001,40.593000000000004,./0.png
13.7,42.67,Teramo,Teramo,Abruzzo,42.670000000000002,13.699999999999999,10,x,x,x,x,x,x,x,x,x,x,10,65,1928-1997,35.070000000000000,0.347000000000000,86.751999999999995,35.073000000000000,./0.png
13.65,42.55,Tossicia,Teramo,Abruzzo,42.549999999999997,13.650000000000000,7,,x,x,,,x,x,x,x,x,6,19,1968-1989,39.039999999999999,0.288000000000000,104.787999999999997,39.034999999999997,./0.png
13.6,42.6,Villa Vallucci,Teramo,Abruzzo,42.600000000000001,13.600000000000000,6,,,,,x,x,x,x,x,x,10,16,1979-1997,34.270000000000003,0.327000000000000,87.176000000000002,34.273000000000003,./0.png
13.54,42.63,Pagliaroli (ex Cortino),Teramo,Abruzzo,42.630000000000003,13.539999999999999,6,,,,,x,x,,x,x,x,8,14,1979-1997,35.549999999999997,0.322000000000000,90.988000000000000,35.546999999999997,./0.png
12.67,43.4,Scheggia,Perugia,Umbria,43.399999999999999,12.670000000000000,9,,x,x,x,x,x,x,x,x,x,5,30,1922-1961,30.079999999999998,0.337000000000000,75.424000000000007,30.081000000000000,./0.png
12.16,43.15,Monte del Lago,Perugia,Umbria,43.149999999999999,12.160000000000000,8,,x,,x,x,x,x,x,x,x,7,29,1928-1993,28.329999999999998,0.345000000000000,70.203999999999994,28.329999999999998,./0.png
12.14,43.06,Casalini,Perugia,Umbria,43.060000000000002,12.140000000000001,7,,,,x,x,x,x,x,x,x,6,9,1959-1999,36.869999999999997,0.259000000000000,103.052000000000007,36.872999999999998,./0.png
12.26,43.02,Vigna di Valle,Perugia,Umbria,43.020000000000003,12.260000000000000,5,,,,,,x,x,x,x,x,11,11,1931-1941,40.930000000000000,0.256000000000000,92.116000000000000,40.924999999999997,./0.png
12.35,43.12,Perugia (I.S.A.),Perugia,Umbria,43.119999999999997,12.350000000000000,9,,x,x,x,x,x,x,x,x,x,6,36,1932-1994,35.380000000000003,0.355000000000000,86.492000000000004,35.378000000000000,./0.png
12.34,43.31,Umbertide,Perugia,Umbria,43.310000000000002,12.340000000000000,8,,x,,x,x,x,x,x,x,x,11,23,1931-1999,32.340000000000003,0.334000000000000,81.367999999999995,32.337000000000003,./0.png
12.42,43.21,Solfagnano,Perugia,Umbria,43.210000000000001,12.420000000000000,9,,x,x,x,x,x,x,x,x,x,5,16,1964-1999,33.710000000000001,0.361000000000000,81.744000000000000,33.713999999999999,./0.png
12.45,43.15,Ponte Felcino,Perugia,Umbria,43.149999999999999,12.449999999999999,7,,,x,,x,x,x,x,x,x,6,6,1992-1999,32.939999999999998,0.312000000000000,85.436000000000007,32.938000000000002,./0.png
12.61,43.07,Assisi,Perugia,Umbria,43.070000000000000,12.609999999999999,8,,x,,x,x,x,x,x,x,x,7,26,1963-1998,32.250000000000000,0.418000000000000,72.272000000000006,32.250000000000000,./0.png
12.75,42.76,Spoleto,Perugia,Umbria,42.759999999999998,12.750000000000000,7,,,x,,x,x,x,x,x,x,5,14,1930-1999,41.250000000000000,0.298000000000000,109.159999999999997,41.252000000000002,./0.png
12.54,42.62,San Gemini,Terni,Umbria,42.619999999999997,12.539999999999999,8,,,x,x,x,x,x,x,x,x,5,6,1992-1998,37.859999999999999,0.388000000000000,88.495999999999995,37.859999999999999,./0.png
12.42,42.56,Amelia,Terni,Umbria,42.560000000000002,12.420000000000000,9,,x,x,x,x,x,x,x,x,x,5,14,1928-1997,44.289999999999999,0.289000000000000,118.719999999999999,44.295000000000002,./0.png
12.65,42.57,Terni,Terni,Umbria,42.570000000000000,12.650000000000000,9,,x,x,x,x,x,x,x,x,x,9,40,1929-1998,35.439999999999998,0.329000000000000,89.804000000000002,35.442000000000000,./0.png
14.57,41.62,Castropignano,Campobasso,Molise,41.619999999999997,14.570000000000000,10,x,x,x,x,x,x,x,x,x,x,6,46,1937-1997,29.620000000000001,0.222000000000000,87.043999999999997,29.620000000000001,./0.png
14.49,41.55,Spinete,Campobasso,Molise,41.549999999999997,14.490000000000000,5,,,,,,x,x,x,x,x,5,5,1987-1996,50.000000000000000,0.235000000000000,112.531999999999996,49.994999999999997,./0.png
14.54,41.43,Guardiaregia,Campobasso,Molise,41.430000000000000,14.539999999999999,7,,x,,,x,x,x,x,x,x,6,18,1975-1997,45.359999999999999,0.373000000000000,108.260000000000005,45.360999999999997,./0.png
14.65,41.57,Campobasso,Campobasso,Molise,41.570000000000000,14.650000000000000,9,x,x,,x,x,x,x,x,x,x,9,47,1924-1997,37.829999999999998,0.268000000000000,104.316000000000003,37.831000000000003,./0.png
14.77,41.63,Campolieto,Campobasso,Molise,41.630000000000003,14.770000000000000,8,,x,,x,x,x,x,x,x,x,7,48,1930-1997,32.670000000000002,0.266000000000000,90.400000000000006,32.673000000000002,./0.png
14.84,41.48,Riccia,Campobasso,Molise,41.479999999999997,14.840000000000000,9,x,x,,x,x,x,x,x,x,x,8,49,1921-1997,35.049999999999997,0.277000000000000,95.436000000000007,35.048999999999999,./0.png
14.17,41.68,Forli' del Sannio,Isernia,Molise,41.680000000000000,14.170000000000000,6,,,,,x,x,x,x,x,x,5,14,1973-1996,33.820000000000000,0.444000000000000,73.060000000000002,33.820000000000000,./0.png
14.09,41.62,Rocchetta al Volturno,Isernia,Molise,41.619999999999997,14.090000000000000,5,,,,,,x,x,x,x,x,5,5,1980-1986,41.549999999999997,0.356000000000000,93.512000000000000,41.545000000000002,./0.png
14.1,41.6,Colli al Volturno,Isernia,Molise,41.600000000000001,14.100000000000000,9,,x,x,x,x,x,x,x,x,x,12,24,1949-1976,32.420000000000002,0.452000000000000,69.251999999999995,32.417999999999999,./0.png
14.22,41.6,Isernia (Genio Civile),Isernia,Molise,41.600000000000001,14.220000000000001,9,,x,x,x,x,x,x,x,x,x,13,38,1928-1996,37.880000000000003,0.372000000000000,90.468000000000004,37.880000000000003,./0.png
